tweet,sentiment,clean_text,label_id
Bonjour Abou Ron☺️ eza mettef2in 3al to2sim ktir mnih mabrouk loto laken. Ana bas bede te3ezmouneh bas tehteflo🤪 ,Positive,bonjour abou ron eza mettefءin عal toءsim ktir mnih mabrouk loto laken ana bas bede teعezmouneh bas tehteflo,2
Lakk ya 1000 halaaa 🤣😍 ehh hayda 7akee 🤣 ,Positive,lakk ya 1000 halaaa ehh hayda حakee,2
Hahahaha maybe its weird bas believe me iza loubye b la7me w rez L laban 7eda ktir tayeb ,Positive,hahahaha maybe its weird bas believe me iza loubye b laحme w rez l laban حeda ktir tayeb,2
@najwakaram Chou nanouj kel chway rt ma fi elna mar7aba kifkon chta2tlkon😘 ento chta2touli 😍 ,Positive,chou nanouj kel chway rt ma fi elna marحaba kifkon chtaءtlkon ento chtaءtouli,2
@marylinchahine ente ente bhebbek ktir ,Positive,ente ente bhebbek ktir,2
Chou bheb bas ez3ouj l3alam. :) ,Positive,chou bheb bas ezعouj lعalam,2
#WhyIloveGhada inty ktir 7ilwiii #WhyIloveGhada,Positive,inty ktir حilwiii,2
Bede hayde l pizza li bel de3aye ,Positive,bede hayde l pizza li bel deعaye,2
@amineakl9 @premierleague haha 5aye mahadan 2arab 3laykon. Yea into ktir aweya hal sine! #3ishhhhh #3ishhhhh,Positive,haha خaye mahadan ءarab عlaykon yea into ktir aweya hal sine,2
“@Andrea_Hajal: Enta ktir helo.”mercii ,Positive,enta ktir helo mercii,2
Niyell el nes eli hodruk el layle w sem3o sawtak el helo❤ Akid walla3ta!!😊 Yeslamle albak♡ Bhebbak❤@zakichreif #زكي_شريف_ولعها_يا_جبلنا ,Positive,niyell el nes eli hodruk el layle w semعo sawtak el helo akid wallaعta yeslamle albak bhebbak,2
@phantasmarolla tbh ktir helo cha3ra lal benet li hadik 😊 ,Positive,tbh ktir helo chaعra lal benet li hadik,2
@mouawadnicolas ittiham w law w 10 abid zghar 3njad bi32do l series l sene ittiham ra23 myriam massle ktr helo lezm tehdaro ,Positive,ittiham w law w 10 abid zghar عnjad biعءdo l series l sene ittiham raء3 myriam massle ktr helo lezm tehdaro,2
@RitaKaddoum94 Hahahahahahaha ahhhhh😂 w beirut ma3 l wa2et betsere ta3rfeya ktir bas baddik yraw2owa ,Positive,hahahahahahaha ahhhhh w beirut maع l waءet betsere taعrfeya ktir bas baddik yrawءowa,2
@miakhalifa miaaa ana bhbik ktir,Positive,miaaa ana bhbik ktir,2
@AbbassAk93 hahaha hayda typically ana 😂😂 same to u habbub😘😘,Positive,hahaha hayda typically ana same to u habbub,2
@FadiHaddadmedia @najwakaram estez plz eza lkabar mazbout w fi ejtime3 salmli 3laya ktir w bousa 3a jbina mn 3ndi badna sowar w akhbar 7lwe,Positive,estez plz eza lkabar mazbout w fi ejtimeع salmli عlaya ktir w bousa عa jbina mn عndi badna sowar w akhbar حlwe,2
@staceyhakim @fouadfeghaly shou helwe l soura😍,Positive,shou helwe l soura,2
@Tarek_Omran badde yeha Bookra W Chou Bookra knefe,Positive,badde yeha bookra w chou bookra knefe,2
@bachoo95 @mawzex @MichelleRomanos 7elwin chou behoun? Ya3ne iza bachir w flamant ma bi footo 3al saff it means its easy ;),Positive,حelwin chou behoun yaعne iza bachir w flamant ma bi footo عal saff it means its easy,2
@tiffanymurr Ana ktir mabsout mennik bhal lahza,Positive,ana ktir mabsout mennik bhal lahza,2
@paulzakher1 ya bayiii ktir cute 😍,Positive,ya bayiii ktir cute,2
Bonjour @RimaNJEIM chou helo Eno hala2 Sar fineh esma3ik kel yom ma3 my new job 😄 btw min Ghanna El tertileh lyom ?,Positive,bonjour chou helo eno halaء sar fineh esmaعik kel yom maع my new job btw min ghanna el tertileh lyom,2
ktir tal3a mahdume bi 3eshk l nisa2 @nadinennjeim,Positive,ktir talعa mahdume bi عeshk l nisaء,2
@BassemBoustany chou king,Positive,chou king,2
@MarwaElMarouk eh ana ma hasset hahahaha mart l made hasset fiya ktir :p,Positive,eh ana ma hasset hahahaha mart l made hasset fiya ktir p,2
@TheAliZein ktir mahdoum 👏,Positive,ktir mahdoum,2
“@najwakaram: Saba7 l anwar Chta2na Ktir Ya 7abeyib 🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹” Nawartiiiii😍😍😍😍,Positive,sabaح l anwar chtaءna ktir ya حabeyib nawartiiiii,2
@AmeLMhamad yumyyyyyyyyy hayda akel :) alf sahha ;)),Positive,yumyyyyyyyyy hayda akel alf sahha,2
@Hammoud_91 lak eh hayda l hake l sah,Positive,lak eh hayda l hake l sah,2
@AbiBb9 @NadiaBsat nadia bsat gher ossaaaaaa chou baddik bet3a2idddddddddd,Positive,nadia bsat gher ossaaaaaa chou baddik betعaءidddddddddd,2
ahla wehddeee waw 3anjad BombA👍😂😂👋 ,Positive,ahla wehddeee waw عanjad bomba,2
Bt fidne bt fidne😂😂 ,Positive,bt fidne bt fidne,2
Girl b beirut 3am belbos noss kemm what ,Positive,girl b beirut عam belbos noss kemm what,2
kellak aala baadak helo ,Positive,kellak aala baadak helo,2
@whammoud14 Nsit t2oul eno sawta baado helo w 3am b sir a7la w a7la,Positive,nsit tءoul eno sawta baado helo w عam b sir aحla w aحla,2
Btaaerfo adde l maths helo wa2ta tkouno aam tefhamo shu aam teketbo w hek?😻😻 ,Positive,btaaerfo adde l maths helo waءta tkouno aam tefhamo shu aam teketbo w hek,2
@firashaleemi heheh eh shaklk bthb el wa3ye bakir :p looool hope nharak ykun helo mwaaah 347450117181276160,Positive,heheh eh shaklk bthb el waعye bakir p looool hope nharak ykun helo mwaaah 347450117181276160,2
@LILIANNENEMRI aslan ente el lebneniye l asliye akkar w b2a3 w jnoub w beirut ...w ana nafse li wadaytelik inbox mberh 3al fb ,Positive,aslan ente el lebneniye l asliye akkar w bءaع w jnoub w beirut w ana nafse li wadaytelik inbox mberh عal fb,2
@CarenHelou: @KhazenNour Helo asir ??? Oui oui aslan tyes belle kif ma kente (3am betghazal fike eza lahazte :p) ,Positive,helo asir oui oui aslan tyes belle kif ma kente عam betghazal fike eza lahazte p,2
Sa77 bwefe2 .agree😄😄 ,Positive,saح7 bwefeء agree,2
Shi ahla min el helo ,Positive,shi ahla min el helo,2
@NayaAlemBatchir sabahik 3asal ya habibtii nshala nharik ykoun helo ya ekhti l ghalyaaa mwahhh :* ,Positive,sabahik عasal ya habibtii nshala nharik ykoun helo ya ekhti l ghalyaaa mwahhh,2
@ritahayek1 ktr helo e7sesk w akd 3m toussal l msg :) ,Positive,ktr helo eحsesk w akd عm toussal l msg,2
Mabrouuukk Liverpool! ,Positive,mabrouuukk liverpool,2
Ktir awe el monsieur avec @mayadiab mish Carlos wala haidak taba3 el m7atta.. ah esmo Nadim. ,Positive,ktir awe el monsieur avec mish carlos wala haidak tabaع el mحatta ah esmo nadim,2
Men aleb el forn w men kell albna. Men2elkoun sa7tein 3a albkoun. ☎️ 01-324222 or 71-228282 ☎️ #Boutata #eatmorepotatoes #BoutataLebanon #SimplyDelicious #bakedpotatoes #jacketpotatoes… https://www.instagram.com/p/Bt0_O16g5Db/?utm_source=ig_twitter_share&amp;igshid=14oqrg84334uf #Boutata #eatmorepotatoes #BoutataLebanon #SimplyDelicious #bakedpotatoes #jacketpotatoes,Positive,men aleb el forn w men kell albna menءelkoun saحtein عa albkoun 01 324222 or 71 228282,2
bhebik ktir ,Positive,bhebik ktir,2
People like you give us hope 🙏🏻 ba3rif kaza hada hek w ktir bombosit bas a3rif Bravo and i really wish everyone can do that✌🏻 ,Positive,people like you give us hope baعrif kaza hada hek w ktir bombosit bas aعrif bravo and i really wish everyone can do that,2
ykhalili hal 3youn 😘 ,Positive,ykhalili hal عyoun,2
Meche koukiii ,Positive,meche koukiii,2
Hahahaha kteeer aweya liverpool mafiyoon hek :') ,Positive,hahahaha kteeer aweya liverpool mafiyoon hek,2
Smalllaaaa hayda l matloub hahaha ,Positive,smalllaaaa hayda l matloub hahaha,2
@farah_ayyad7 mhaleyeh ktir chfefik khdoudik ka ano dunno ba3rif sayra tayoubeh ,Positive,mhaleyeh ktir chfefik khdoudik ka ano dunno baعrif sayra tayoubeh,2
eza 15 seconds 3emlo hal hit kello chou 7a ya3mol l series ??? ... @NadineElRassi @PhilippeAsmar @NadineJaber ,Positive,eza 15 seconds عemlo hal hit kello chou حa yaعmol l series,2
@ziadbourjiii habibeee plzzz nazelna soura from set shta2nelakkk ktirrrr Good luck for today bhebakkkk ❤❤😻,Positive,habibeee plzzz nazelna soura from set shtaءnelakkk ktirrrr good luck for today bhebakkkk,2
Ye3ne mich edra eskout..chou hal edmen 3a mousalsal 3echeknisa2..ma be2dar 2affeee wala episode.👍 @Wardoudi @nadinennjeim @PhilippeAsmar 💕,Positive,yeعne mich edra eskout chou hal edmen عa mousalsal عecheknisaء ma beءdar ءaffeee wala episode,2
@Tchuuup @tiffanymurr HAHAHAHHAA HALLA2 SHEFET L SOURA ESTEZ!,Positive,hahahahhaa hallaء shefet l soura estez,2
@Karlsfeir @joekazan ahlan ahlannn,Positive,ahlan ahlannn,2
@RechdanNour yii ana bheb hal soura,Positive,yii ana bheb hal soura,2
@DonKraidly Hahaha bs Hala2 saro khatereen ktir! Nshalla ma yejo dodna bil CL 😂😂,Positive,hahaha bs halaء saro khatereen ktir nshalla ma yejo dodna bil cl,2
@moezreikLFC hayda 7akeh!,Positive,hayda حakeh,2
@HotCreep_ eh eh ktir aweya mch metl l ajenib chi bimawit,Positive,eh eh ktir aweya mch metl l ajenib chi bimawit,2
Hahahaah habbet,Positive,hahahaah habbet,2
Shilo l maze7 bas mousalsal Myriam Fares ktir awe. The story is good!,Positive,shilo l mazeح bas mousalsal myriam fares ktir awe the story is good,2
Habbet kif lah tsir l seaa 3 w manne ne3ssene wouuw,Positive,habbet kif lah tsir l seaa 3 w manne neعssene wouuw,2
Wow hayda goal !,Positive,wow hayda goal,2
@Bayernoholic Hahaha wallah :p ktir aweye kenet hone :p,Positive,hahaha wallah p ktir aweye kenet hone p,2
#3aBele pasta metel te3ul @thesofaqueen ktir taybin!! #3aBele,Positive,pasta metel teعul ktir taybin,2
@fouadkhreis shaklon ktir cute,Positive,shaklon ktir cute,2
@Nanuchasstar @Naimkmayha @khalilkoussan @ahmadzoulfekar hahahahahahahahahahaahahaha tide hayda =)),Positive,hahahahahahahahahahaahahaha tide hayda,2
@maria_harik w ana ktir bhbebikkkkkkk,Positive,w ana ktir bhbebikkkkkkk,2
@atwanlucciana ANNNNNNN NEWTON MAHAL LL AKEL,Positive,annnnnnn newton mahal ll akel,2
Leh l2aswat helwe ktir llayle?,Positive,leh lءaswat helwe ktir llayle,2
@rania_elkhatib mazel mamnou3 tkebbeh war2a 3al ared w fi mahalet bas lal aneneh w l3ando i3aka honik mich ma32oul chou byehtamo fi,Positive,mazel mamnouع tkebbeh warءa عal ared w fi mahalet bas lal aneneh w lعando iعaka honik mich maعءoul chou byehtamo fi,2
@zeinabkassab ktir sexy ente,Positive,ktir sexy ente,2
@RoulaZaiter akiddd shta2telik hahaha &lt;3w ktir kamen nakasht dene w ma l2itik tlo3te mghayra esem haha yalla basita ha2 3layke ente ases hbb,Positive,akiddd shtaءtelik hahaha lt عw ktir kamen nakasht dene w ma lءitik tloعte mghayra esem haha yalla basita haء عlayke ente ases hbb,2
Chou awe tevez,Positive,chou awe tevez,2
@RimaNJEIM chou ra2yik ta3tina quote tomorrow ?! Chta2na!,Positive,chou raءyik taعtina quote tomorrow chtaءna,2
"Halla2 Yemkin ""Hayda Hake"" Byeshbah CHWAY Program Bassem Youssef..Mesh Mhem..El Mhem Eno El Program Men Awwal Hal2a Nejih..!! Great Job All",Positive,hallaء yemkin hayda hake byeshbah chway program bassem youssef mesh mhem el mhem eno el program men awwal halءa nejih great job all,2
Ufffff uffff la hayda esmo goalll hattrickk ronaldooo,Positive,ufffff uffff la hayda esmo goalll hattrickk ronaldooo,2
@PiaAkoury @NourGhrayeb ana hay awwal palmaresse bbayyin tabi3iyye fiya! Ktir nbasatet :p w awwal wehde bkoun.fiya eddem ;p ,Positive,ana hay awwal palmaresse bbayyin tabiعiyye fiya ktir nbasatet p w awwal wehde bkoun fiya eddem p,2
@Joud hahahahhahahahahahahaah .. ehhhh sushiii a7san shi bl 7ayet la ma3loumetak :p w 7a tshoufa ktir :p ,Positive,hahahahhahahahahahahaah ehhhh sushiii aحsan shi bl حayet la maعloumetak p w حa tshoufa ktir p,2
@JanaMhamad hahahha ana taba3e gharibee :$ma fi ktir 3emlin menna ;) ,Positive,hahahha ana tabaعe gharibee ma fi ktir عemlin menna,2
@HelenaHerdan ktir heloo! ,Positive,ktir heloo,2
@ShallAmmar mch ktir hal2ad fans??? _ noo ma fy chi men 2ymtak :p ,Positive,mch ktir halءad fans _ noo ma fy chi men ءymtak p,2
@PatrickHajj123 bi 3a2id ana hdorto men 2 weeks ... WaW ... ,Positive,bi عaءid ana hdorto men 2 weeks waw,2
“@marc_mhanna_17: @FadelGemayel @michelfarah98 bas bro goal taba3e mou5iffff” eh man ktir helo ,Positive,bas bro goal tabaعe mouخiffff eh man ktir helo,2
@MahaSabek @nancyajram akid w hayda dalil najeha l mostamer w nshallah bedal fo2 rass 3ayleta ,Positive,akid w hayda dalil najeha l mostamer w nshallah bedal foء rass عayleta,2
@michberberi hahahahahahahaha ktir awiye :p ,Positive,hahahahahahahaha ktir awiye p,2
@MohamadJalloul_ Jalloul jeble username nasser ibrahim hayda m3 l milan halllllllla2:p ,Positive,jalloul jeble username nasser ibrahim hayda mع l milan hallllllllaء p,2
Aww jeye la 3enaa?? ,Positive,aww jeye la عenaa,2
Exactly! Akh hal jeel kif HAHAHAHAH ,Positive,exactly akh hal jeel kif hahahahah,2
Hayde lbenet 7afiz 3laya 😂 ,Positive,hayde lbenet حafiz عlaya,2
Ma atyabo ❤️ ,Positive,ma atyabo,2
ana aam ekol b balesh. allah wil thawra ,Positive,ana aam ekol b balesh allah wil thawra,2
@joudirajabbasha hote l ahmar mahal l aswad b sir ktir helo😏 ,Positive,hote l ahmar mahal l aswad b sir ktir helo,2
@SandyyHANNA eltellik chou baddik bhal machrou3 😌 ,Positive,eltellik chou baddik bhal machrouع,2
@Vince_Gebran yes rahibe!!! ,Positive,yes rahibe,2
@maysoufan19 hii ya helo ,Positive,hii ya helo,2
@SarahAbouTacca @mentionto @justinbieber ehhh ... B7ebbak justin. Hahaahahaha mbala mbala ele aleb bs nzale 3a beyrouth :P(7ejje la tenzale) ,Positive,ehhh bحebbak justin hahaahahaha mbala mbala ele aleb bs nzale عa beyrouth p حejje la tenzale,2
Ma ba3rf leh bas l tawouk yalle akalton halla2 keno extra delicious ,Positive,ma baعrf leh bas l tawouk yalle akalton hallaء keno extra delicious,2
@gabylteif_MCD beirut miss u chta2na lel assaleh bi kelme3na el kelme,Positive,beirut miss u chtaءna lel assaleh bi kelmeعna el kelme,2
@James_Yammouni awww chou cutee law kenet bi Lebnen kenet 3meltellak hek ,Positive,awww chou cutee law kenet bi lebnen kenet عmeltellak hek,2
@Rawannn7 Yes walladit men shway. And awwwhh 😍 I love this girl betdalle3ne ktir haha ,Positive,yes walladit men shway and awwwhh i love this girl betdalleعne ktir haha,2
@hussein__yassin @ZeeElHarake dod monaco minimum nel3ab hek  rabhan w dife3na ktir awe la darajet shato 3 marrat 3al goal :) ,Positive,dod monaco minimum nelعab hek rabhan w difeعna ktir awe la darajet shato 3 marrat عal goal,2
All fans chou ra2ykoun notlob kelna mn @MonaAbouHamze tostadif lea makhoul bi bernemeja w mn 7ot l 8eniye l jdide taba3a 3a se3a 9pm ??? ,Positive,all fans chou raءykoun notlob kelna mn tostadif lea makhoul bi bernemeja w mn حot l غeniye l jdide tabaعa عa seعa قpm,2
#ConfessionNight chaareh chi ktir astaze #ConfessionNight,Positive,chaareh chi ktir astaze,2
Hessa hale chi ktir awe 😂 ,Positive,hessa hale chi ktir awe,2
Mashrou' Leila 3ala Hayda Hake el layle  😻 ,Positive,mashrou leila عala hayda hake el layle,2
@hassanation @TheMestanefra hahahaha. Balashet gym w hek. Fa bada tekol ktir 😂😂 ,Positive,hahahaha balashet gym w hek fa bada tekol ktir,2
eh w celine ktir cutie pie ,Positive,eh w celine ktir cutie pie,2
Mahboube ktir w 3adad fanz bel insta twitter t5ata tolab yale keno ma3ik bi 2a2al mn 3 weeks.chou ra2yik bi natije ? #DriveAt5 #LeaMakhoul #DriveAt5 #LeaMakhoul,Positive,mahboube ktir w عadad fanz bel insta twitter tخata tolab yale keno maعik bi ءaءal mn 3 weeks chou raءyik bi natije,2
Shu helo el wahad yetla3 bi taxi el soboh ykoun hatet CD elissa #HaletHob 😍 la w ma3o kil el cds kamen😍 good morning #HaletHob,Positive,shu helo el wahad yetlaع bi taxi el soboh ykoun hatet cd elissa la w maعo kil el cds kamen good morning,2
@saraabik ra23a Sara temsilik ktr helo kl yom 3m hebik aktar 5asatan dawrk bi ittiham :) ,Positive,raءعa sara temsilik ktr helo kl yom عm hebik aktar خasatan dawrk bi ittiham,2
@miladhad sawtk helo w enta mahdum :):p ,Positive,sawtk helo w enta mahdum p,2
@JoAshkar enta rejel ktir mahdum bchaklak w7araketak,Positive,enta rejel ktir mahdum bchaklak wحaraketak,2
@najwakaram #JudgeNjawa chou biyelba2liiiiik l aloub l deneee t7ebiiik ya ghelye😘💘🌹🌷 #JudgeNjawa,Positive,chou biyelbaءliiiiik l aloub l deneee tحebiiik ya ghelye,2
@NourSaid_ hahaha ktir helo the name btw yimkin bas fi 3 in the world esmon Nye,Positive,hahaha ktir helo the name btw yimkin bas fi 3 in the world esmon nye,2
@novatchok hahah eh ana ktir helwer :p aw la2,Positive,hahah eh ana ktir helwer p aw laء,2
@BitarMichele ma aslan l khass ktir tayib mishax,Positive,ma aslan l khass ktir tayib mishax,2
"@Charbelonsky uff kenet jeye red 3leik ""like amagad""",Positive,uff kenet jeye red عleik like amagad,2
Aya should win ktir ashta sara7a,Positive,aya should win ktir ashta saraحa,2
@shelissyaweah teslamele hayda nourik 😍,Positive,teslamele hayda nourik,2
@moussa_a_b HAHAHAHAHAHAHAHHAHAHAHAHAHAHAHAHAAHHA KTIR AWIYE,Positive,hahahahahahahahhahahahahahahahahaahha ktir awiye,2
Wlik chou hal hadame ya nadineeeeeee @nadinennjeim,Positive,wlik chou hal hadame ya nadineeeeeee,2
@9GAG @MayssaERassy bit zakrik hal soura be hada?🌝😂,Positive,bit zakrik hal soura be hada,2
@FatenShamas anna akid btinbositt eza adamit najwa karam tnayneton libneniyeh w ktir hilo y3tirfo bi najeh ba3don wi berko la ba3don,Positive,anna akid btinbositt eza adamit najwa karam tnayneton libneniyeh w ktir hilo yعtirfo bi najeh baعdon wi berko la baعdon,2
@dana18D @lovelymemo2000 @Rayano_Hssn @najwakaram. Lk ana b7ebou 7azzi ktir allah ykhalili yeh ya rab tab3an lama tred 3layi nanouj hhhhhhhh,Positive,lk ana bحebou حazzi ktir allah ykhalili yeh ya rab tabعan lama tred عlayi nanouj hhhhhhhh,2
@Pia_Gea ba3rif ana ktir awe.,Positive,baعrif ana ktir awe,2
@KamelTabbara 7elo ktir b koun l group kelna mnel3ab 7elo,Positive,حelo ktir b koun l group kelna mnelعab حelo,2
@RounyCh maaaan  ktir 7elwe 😍😵😫,Positive,maaaan ktir حelwe,2
Chou ya helwinn,Positive,chou ya helwinn,2
@Charbelonsky hahahah ma khasso alain :p ha gheniye,Positive,hahahah ma khasso alain p ha gheniye,2
@RitaKaddoum94 Hahahahahahaha ahhhhh😂 w beirut ma3 l wa2et betsere ta3rfeya ktir bas baddik yraw2owa,Positive,hahahahahahaha ahhhhh w beirut maع l waءet betsere taعrfeya ktir bas baddik yrawءowa,2
@Malaakannan Hahaha ktir da77akne walla :p,Positive,hahaha ktir daححakne walla p,2
@MariaS_Official hahaha jamelo akid mafi ahla min hek amar mech rah n5aber hada hayda ser,Positive,hahaha jamelo akid mafi ahla min hek amar mech rah nخaber hada hayda ser,2
La2 ma fik tkun hal2ad betkhaze2 bel badle,Positive,laء ma fik tkun halءad betkhazeء bel badle,2
3anjad hayda enta ? Ma 3reftak!,Positive,عanjad hayda enta ma عreftak,2
@gabyassaker hahahahhaha hayda kalbik?,Positive,hahahahhaha hayda kalbik,2
@Charbelonsky hahaha ! Hasset hale 3al msn bel 6eme,Positive,hahaha hasset hale عal msn bel طeme,2
@AboNajemElie ktir te3bir 7elo wsadi2 100/100,Positive,ktir teعbir حelo wsadiء 100 100,2
@JenniferHilaly b3atiile soura 😁❤️,Positive,bعatiile soura,2
@MaramAzzam ktir 7elwe sourit il profile bravo,Positive,ktir حelwe sourit il profile bravo,2
“@_Rami_K: @TonyDaouu @carlkhoueiry @Mayharoun 3ida please ktir helwe”😂😂,Positive,عida please ktir helwe,2
@halafeghaly ana kamen akhadet off hehehe now bel beit heheh chou lplan la lyom ?,Positive,ana kamen akhadet off hehehe now bel beit heheh chou lplan la lyom,2
@majdalakhattar eh eh ktir 7abbeit fye a3mel retweet ???? :p,Positive,eh eh ktir حabbeit fye aعmel retweet p,2
@kiki_el_khazen ktir awiyeh,Positive,ktir awiyeh,2
Ma baaref lech bass ktir bethamass aa the voice k.,Positive,ma baaref lech bass ktir bethamass aa the voice k,2
@MahdoumeAna hahaha keno kellon 5ateyra keno 3m y2oulo chou m2a3edon ma3na hole:P,Positive,hahaha keno kellon خateyra keno عm yءoulo chou mءaعedon maعna hole p,2
@najwakaram ya 7abibet albe ente... natrin nehna 3a nar el song yey chou m7ammaseeee b7ebbikkk,Positive,ya حabibet albe ente natrin nehna عa nar el song yey chou mحammaseeee bحebbikkk,2
@sxlxnv bhebek aktarktir ktir mniha hamdellah!!!,Positive,bhebek aktarktir ktir mniha hamdellah,2
@Roudyhanna @AndreaAndu25 hahahahaha tnaynetkoun chou mahdoumin:),Positive,hahahahaha tnaynetkoun chou mahdoumin,2
@Cybele_Reaidy eh astazeh!,Positive,eh astazeh,2
@trissaabiissa ktir helo ltalej bs bye7la bo wjoudik set trissa yalla ltalej natrik ya saleimm cho 7elo ltalejj,Positive,ktir helo ltalej bs byeحla bo wjoudik set trissa yalla ltalej natrik ya saleimm cho حelo ltalejj,2
@Ghinwa_10 chou ya helwee kifnaa ?,Positive,chou ya helwee kifnaa,2
@ItsMariaCosta @CauseWereGuys el nekte tahet el soura😂😂,Positive,el nekte tahet el soura,2
@DayanaElHachem hahah ta3e kele fi ktir:p,Positive,hahah taعe kele fi ktir p,2
@abdosfeir hadan allak ennak ktir mahdoum? :),Positive,hadan allak ennak ktir mahdoum,2
@nourassaad8 @StaracArabia bas bet3a2eeed keneeet betmaweeeeet &amp; kteeeeeeeeer Dalou3a ino ni7ns bi 3aser soura mesh bi 3asr sout ..,Positive,bas betعaءeeed keneeet betmaweeeeet amp kteeeeeeeeer dalouعa ino niحns bi عaser soura mesh bi عasr sout,2
@Matthieu Nahed chou jebtileh ma3ik????,Positive,nahed chou jebtileh maعik,2
@ArabsGotTalent Jennifer waw raw3a,Positive,jennifer waw rawعa,2
@thomyorkepls habbet fekret eno 3meletelle followed halla2 :p and annddd farjine,Positive,habbet fekret eno عmeletelle followed hallaء p and annddd farjine,2
Le amir ktir helo?😂 badde yee please god😍,Positive,le amir ktir helo badde yee please god,2
@tatyana_moukbel hahhaa chou twitter w ma twitter nawartina honnnnn ana 24h hon ahhahah ,Positive,hahhaa chou twitter w ma twitter nawartina honnnnn ana 2ذh hon ahhahah,2
@DalalBakhour mbaaalaaaaaa3333 3ande ktir sowar elek:') ,Positive,mbaaalaaaaaaع333 عande ktir sowar elek,2
@NawalElZoghbi da5il hadamtik mwah ♥ 3am no3tash ktir ya nawaaaaal ,Positive,daخil hadamtik mwah عam noعtash ktir ya nawaaaaal,2
@chefrinz allah y5alikon la ba3es w ydim el wefe2 :) ma tel3abilon ktir bi 3a2leton lal sabaya bokra men battel nle2i sabiyi netjawaza :p ,Positive,allah yخalikon la baعes w ydim el wefeء ma telعabilon ktir bi عaءleton lal sabaya bokra men battel nleءi sabiyi netjawaza p,2
@TonyKhalifeh hayda libnen l 7ilo ,Positive,hayda libnen l حilo,2
@HajjJessica lalalala maf3oul l te2dim hayda lalalalalala ana? Lalalala n3adet menik xp lalalalala ,Positive,lalalala mafعoul l teءdim hayda lalalalalala ana lalalala nعadet menik xp lalalalala,2
@DanaTeresa567 1. L song ktir helwe w moujarrad ma tkouneh sme3tia w 3am te7ke 3anna ya3ne chi ktir mni7. ,Positive,1 l song ktir helwe w moujarrad ma tkouneh smeعtia w عam teحke عanna yaعne chi ktir mniح,2
Aywa arze Chou Hayda ,Positive,aywa arze chou hayda,2
@AliJMansour @boudzj kenna ne3senin haypartna estez aliii be hel soura :p lol ,Positive,kenna neعsenin haypartna estez aliii be hel soura p lol,2
@MiguelChallita @FunnyLeb hahahaha awiye ktir :') ,Positive,hahahaha awiye ktir,2
@HelenaHerdan hahahahhaha eh ktir cutee :p ,Positive,hahahahhaha eh ktir cutee p,2
Akiiid😁😁 ,Positive,akiiid,2
@najwakaram bta3rfe shi? Ana men ba3d 3al thawra ktashafet adey ana fakhoura bi 7obbe elik w aday ana 3an jad “terbeytik”. Merci ennik kabbartine 3ala 7ob watane🇱🇧❤️ ,Positive,btaعrfe shi ana men baعd عal thawra ktashafet adey ana fakhoura bi حobbe elik w aday ana عan jad terbeytik merci ennik kabbartine عala حob watane,2
Hahhaha kalemik l helo a7la cadeau ,Positive,hahhaha kalemik l helo aحla cadeau,2
Shu b7bk ya #beirut #beirut,Positive,shu bحbk ya,2
Agml kol sana w anta tib ya alby w yarb tkon sana s3eda 3lek yarb w th'2 kol alnfsk feh 💕💕💕 ,Positive,agml kol sana w anta tib ya alby w yarb tkon sana sعeda عlek yarb w th 2 kol alnfsk feh,2
@Xriss_jor You Are Moree Than Amazinggggg!!!! E7sessik bl ghinniye akhdne la denye tenye...!!! :) «3 #MBCTheVoice #MBCTheVoice,Positive,you are moree than amazinggggg eحsessik bl ghinniye akhdne la denye tenye 3,2
@RimaNJEIM ya ramroum mech helo.baleke l sobhiye baleke bente sefaret w hiye bta3ref eno kel yom besma3 rima hope tle2ina bokra h anice day ,Positive,ya ramroum mech helo baleke l sobhiye baleke bente sefaret w hiye btaعref eno kel yom besmaع rima hope tleءina bokra h anice day,2
7obii ,Positive,حobii,2
Bhbk ❤️ ,Positive,bhbk,2
W howe ktir helo.  ,Positive,w howe ktir helo,2
W khazza2nehon 3ala ardon 😌 Akh shu helo l INTISAAAR ❤️ ,Positive,w khazzaءnehon عala ardon akh shu helo l intisaaar,2
LEBANON ♥ ma fi metel beirut!! ,Positive,lebanon ma fi metel beirut,2
@ReemEzzeddine hahahaha shi tabee3e ana men awal l sene la hala2 saro shi 8 :D waw helo l terminal ^^ ,Positive,hahahaha shi tabeeعe ana men awal l sene la halaء saro shi 8 d waw helo l terminal,2
Ya hala bel 7abayeb... #Tfaddalo! #morning #coffee in the #village. #LebaneseCoffee @Lebanon https://www.instagram.com/p/BqY0LgNhqZB/?utm_source=ig_twitter_share&amp;igshid=1oz9c58n0ncpl #Tfaddalo #morning #coffee #village #LebaneseCoffee,Positive,ya hala bel حabayeb in the,2
Ktir awe hal video ,Positive,ktir awe hal video,2
Ajmal chi fiye w bchkur rabbe 3ley enne albe tayib w dymn bhke lsara7a w ktir 3afawiye w manne abdn la2ime w nejse w mab3rif asln etl2man wala kazib😌 ,Positive,ajmal chi fiye w bchkur rabbe عley enne albe tayib w dymn bhke lsaraحa w ktir عafawiye w manne abdn laءime w nejse w mabعrif asln etlءman wala kazib,2
Aanjad ana w aia ktir mnettefe2 btefham ,Positive,aanjad ana w aia ktir mnettefeء btefham,2
