clean_text,label_id
-- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- --,1
lah weءef hek kermel tzbat l soura,1
chou helwin p,2
taleعle habbe عa sandihte w ele chaher عm baعmel daily routine,0
eloun tlet seعat ben dubai w marmaris w ma naءo walla lebnen ahla be ktir,0
helo ktir naحesna baعed ðÿ,0
hahahahah ktir b dahko,2
waw ktr helwe hl pic,2
- 4 working hours,1
###############################################################################################################################,1
la chou el capslock ءeخir chi,1
# # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # #,1
) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ),1
(c) Be (c) (c) (c) (c) (c) (c) (c) (c) (c) (c) (c) (c) (c) (c) (c) (c) (c) (c) (c) (c) (c) (c) (c) (c),1
(a) In the case of glueb,1
maع eno mbereح katabet ktir eshya,1
allah yخalikon la baعes w ydim el wefeء ma telعabilon ktir bi عaءleton lal sabaya bokra men battel nleءi sabiyi netjawaza p,2
chou rah yaamloulna bel labs kif rah etkharraj ana eza ma aam nekhedon,0
lil asaf mich rah netghyar bi souhoule,0
inty ktir حilwiii,2
hayda aktar match byetءabbaع fy l gazon,1
trikou yعaweh la حalo ana ma حa ءora chu ءal hayda lwateh raحit عlei raح ymout min ghirto mn najeحat haifa,0
(b) (b) (b) (b) (b) (b) (b) (b) (b) (b) (b) (b) (b)),1
hayda eli byefhamo fi lal asaf,0
(b) (b) (b) (b) (c) (d),1
chou beخsous hayda l bidal yaعmellak comments عa postetak عal addicts ðÿ,1
eh hayda ralph,1
"""The Resurrectioner.""",1
